Chr	Start	End	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr13	29474540	29475575	189848	77458	79523	35636	35656	6672	5549
chr13	32781055	32783335	140210	783988	105723	41903	1667	0	18110
chr13	33769637	33771520	9357	179505	0	0	0	0	5404
chr13	34370480	34371500	33589	780348	8760	8862	8896	2192	3224
chr13	34800948	34801977	384075	1210816	407356	69584	16609	593	4533
chr13	38257053	38258493	643309	763381	496425	573579	108039	1534	10274
chr13	38389735	38390642	775991	896063	364276	532914	23055	2656	9224
chr13	41581903	41583094	8030	813028	0	2599	0	307	3041
chr13	42113265	42114143	41946	1179088	80210	50768	14773	14736	8691
chr13	43494213	43495020	0	139651	56364	20468	20489	5297	5906
chr13	44062712	44063789	400505	53230	180357	180368	3408	947	0
chr13	45820508	45821783	37629	61150	63720	10333	10313	5846	8850
chr13	47624133	47624686	259014	1111206	66026	12910	12949	2110	8163
chr13	48960082	48961332	327	224072	79878	81117	14504	1128	91446
chr13	49335519	49335979	187223	60929	107259	7377	7377	1035	54358
chr13	49443129	49444351	128754	4171	104894	37497	9345	3456	6952
chr13	49454537	49459250	113855	5877	89995	48905	0	2141	0
chr13	49656665	49657564	33417	141867	0	0	0	1201	7795
chr13	50255201	50256999	4254	125320	7441	736	717	0	608
chr13	55049890	55051670	1793931	1401334	1623893	17042	34606	5309	8130
chr13	56690375	56691062	3434416	3041819	3264378	542198	19610	7992	12830
chr13	57149196	57149818	3893237	3500640	3586686	83442	3544	763	11276
chr13	57763769	57764304	3294024	4115213	2972200	302372	96528	7782	221
chr13	58908130	58910693	2147635	5259574	1825811	619441	2423	6586	0
chr13	59723995	59724464	1333864	6075439	1012040	193713	8339	4989	63979
chr13	60443677	60444549	613779	6795121	291955	114813	58424	487	2704
chr13	62374973	62375676	1270833	5428545	407822	236820	35185	9020	2609
chr13	64649698	64650676	3545558	3153545	438518	1550894	0	25767	8927
chr13	65682771	65683306	4578631	2120915	1471591	2121182	44852	12465	63
chr13	67195787	67196548	6091647	607673	607695	607940	0	2640	4475
chr13	74312167	74313241	5332	1274728	233528	21843	15743	2283	0
chr13	77208262	77209008	360858	1285383	110658	208	0	4375	32524
chr13	78605154	78605795	269776	110645	106178	8670	8650	10929	5709
chr13	78791847	78792624	398058	297338	79604	80285	16123	3999	10706
chr13	79992621	79993646	18009	583326	10923	4710	4655	3171	105
chr13	82775039	82775834	2666058	3365744	1790085	466597	3404	4432	367
chr13	86261543	86263019	5744249	5788297	306692	20605	89697	0	0
chr13	90607710	90609473	1397795	1441843	1356052	22446	16177	200	9989
chr13	92270238	92271566	260217	218784	217556	219067	25354	5651	10991
chr13	93527227	93527975	1517206	1475773	68568	668435	35924	21131	0
chr13	94754854	94755493	466368	263599	209118	209703	57130	9567	0
chr13	97297865	97298610	585163	338980	479856	463626	4246	285	14293
chr13	98312414	98313407	194990	250079	194584	139207	92090	193	3484
chr13	101412014	101413129	91477	768194	83769	29278	8727	3326	0
chr13	104009972	104011216	481095	884742	80035	80268	65567	752	8685
chr13	104675298	104675770	1146421	1550068	745361	138591	0	21247	2656
chr13	109930783	109931342	1068533	203831	115644	115399	92098	609	0
chr13	111416576	111418380	44300	31333	36257	48452	5322	3255	136716
chr13	112490323	112491577	521261	415847	633827	363259	177699	16528	3954
chr13	113748540	113749092	73564	124501	58139	59635	16308	0	15552
chr13	114104235	114105860	1956	356777	0	39276	483	0	0
chr13	114889856	114890727	1566	37037	3094	3769	0	0	762597
chr14	1853313	1854745	18902809	19161948	18918522	18491476	17254991	17182147	16263322
chr14	2945477	2945885	17811669	18070808	17827382	17400336	16163851	16091007	15172182
chr14	4404222	4404917	16352637	16611776	16368350	15941304	14704819	14631975	13713150
chr14	10176822	10177712	10579842	10838981	10595555	10168509	8932024	8859180	7940355
chr14	15891522	15893539	4864015	5123154	4879728	4452682	3216197	3143353	2224528
chr14	17444035	17444497	3313057	3572196	3328770	2901724	1665239	1592395	673570
chr14	19896664	19897243	860311	1119450	876024	448978	472266	103104	8888
chr14	21441371	21442281	17911	49993	1360	1432	1587	1497	0
chr14	22767293	22768017	210222	4017	165607	14759	5739	3498	5924
chr14	23858502	23860599	63565	10614	36493	23362	9138	1215	0
chr14	24421880	24422844	143158	397845	0	12	0	462	3513
chr14	25800255	25803106	889973	281756	280617	72977	66830	5559	9237
chr14	28149678	28151297	2905454	2631179	1072630	953419	475417	611	6175
chr14	30939376	30940896	115855	402197	86863	26515	50320	803	17180
chr14	34259218	34259967	662522	307232	159535	2051	2029	1164	11785
chr14	34395019	34396063	526426	314819	23439	24213	11633	4234	31040
chr14	36642152	36642605	123060	98936	145882	103164	60741	2312	0
chr14	37630026	37631320	847312	507540	655083	712674	9936	9996	19367
chr14	37719959	37720954	937245	597473	745016	623040	19773	4067	3100
chr14	39257176	39257907	241080	2134690	201547	78860	1020	8041	8479
chr14	40623930	40624703	755991	3501444	720809	31426	31406	18306	978
chr14	45899927	45901820	197208	4064003	176327	177403	3739	3721	0
chr14	48093440	48094763	1947343	1871060	1133693	854676	91551	2353	8678
chr14	50399495	50401854	38635	433540	33068	2531	1831	25103	4155
chr14	52221361	52222401	34048	286587	90788	91695	7570	3673	0
chr14	55836390	55836791	206	518332	19730	29566	29586	2073	5126
chr14	56363750	56364912	211048	8471	219544	77161	8224	0	17139
chr14	56915321	56916139	148890	198479	130146	41919	41085	15239	1019
chr14	57401332	57403109	275071	119920	330564	124247	15250	11470	20192
chr14	59296206	59296701	183102	262972	188510	32122	30163	1838	23156
chr14	59747765	59748504	12360	187878	90137	5141	5141	370	1250
chr14	65057431	65058358	68333	24032	40514	50167	13363	3878	10432
chr14	67395776	67396584	114822	484154	277873	176592	14972	2068	0
chr14	68509263	68509938	231510	421859	221832	21439	21219	6536	6580
chr14	72557717	72559942	351124	1143801	1378	1854	1854	442	8296
chr14	84169645	84170677	2179896	2257437	2168935	114701	114292	359	842
chr14	84707089	84707815	2717340	2794881	1693031	652145	20342	4571	1954
chr14	86560402	86561364	2473063	2057206	158334	258932	122652	3641	13637
chr14	89696376	89698256	6561	214653	64328	21872	11120	0	3752
chr14	90860415	90861194	6228	116660	1388	2062	2062	1613	1705
chr14	98955791	98957735	905663	771669	56608	261947	21460	4675	9818
chr14	100347703	100348643	188052	5397	64396	9733	1741	1805	0
chr14	101240000	101240495	246650	73124	186505	77101	46400	993	29951
chr14	101884608	101885805	392750	202830	288095	209051	23151	8050	0
chr14	103058363	103061044	88756	48376	0	0	0	0	0
chr14	105459454	105460883	11347	13851	6577	7270	7290	0	0
chr15	347385	348151	22489058	27990899	20363446	22485205	19830925	19659937	17939101
chr15	1045430	1045941	21791268	27293109	19665656	21787415	19133135	18962147	17241311
chr15	5048712	5049288	17787921	23289762	15662309	17784068	15129788	14958800	13237964
chr15	9470264	9471215	13365994	18867835	11240382	13362141	10707861	10536873	8816037
chr15	9477739	9478440	13358769	18860610	11233157	13354916	10700636	10529648	8808812
chr15	9881178	9883352	12953857	18455698	10828245	12950004	10295724	10124736	8403900
chr15	11560992	11562737	11274472	16776313	9148860	11270619	8616339	8445351	6724515
chr15	12107633	12108952	10728257	16230098	8602645	10724404	8070124	7899136	6178300
chr15	13364604	13366885	9470324	14972165	7344712	9466471	6812191	6641203	4920367
chr15	16222648	16224338	6612871	12114712	4487259	6609018	3954738	3783750	2062914
chr15	17465196	17466151	5371058	10872899	3245446	5367205	2712925	2541937	821101
chr15	21758783	21760044	1077165	6579006	626993	1073312	167293	165096	1557
chr15	26305989	26307443	655824	2031607	20099	19993	20033	10940	142184
chr15	26935460	26936716	1285295	1402334	607299	197966	19776	14536	84026
chr15	29229608	29230744	702439	1018	327894	165372	25200	1779	0
chr15	30297783	30299357	740420	85344	617712	618539	55019	19780	0
chr15	33075583	33076616	123537	74625	123595	49936	49900	2812	0
chr15	33713028	33714394	662002	32823	512281	97002	76424	5906	25143
chr15	34958601	34959172	189056	3304	77746	82210	16057	12623	0
chr15	35942542	35943563	663388	825953	21778	46750	22073	956	11914
chr15	35966994	35967669	687840	850405	1316	71202	1210	10103	2403
chr15	44275998	44279214	102562	674307	154313	8694	6514	0	10640
chr15	45820210	45821110	63836	253363	4716	5206	659	3147	11633
chr15	46818550	46819621	835167	741170	820478	820389	21783	1110	0
chr15	47065059	47066160	1081676	987679	1066987	1066898	68375	8798	0
chr15	47715712	47716471	724633	1638332	536944	720727	16905	10170	22889
chr15	48605920	48613503	13199	1816063	9054	10033	5052	0	0
chr15	53538946	53540064	573731	0	455620	456249	48962	4688	37107
chr15	54828490	54829470	59385	1140278	46576	46563	16546	7066	4593
chr15	55701389	55701818	70960	332013	70	745	745	656	3672
chr15	57197787	57198736	206704	428462	648	11940	11940	8746	6628
chr15	57829537	57830127	172779	7777	168209	9613	2929	2724	6212
chr15	61004271	61005110	156846	0	8068	8066	7426	0	12579
chr15	61346657	61347401	499232	7457	333131	114856	2295	2652	1175
chr15	61724358	61724838	421748	157402	613611	261953	95898	1478	11927
chr15	62942636	62943495	483284	41853	25347	419	392	1140	442
chr15	63556977	63557361	0	80103	11668	12055	12075	904	14525
chr15	71378587	71379772	738881	150192	27681	27864	2537	0	17634
chr15	71824904	71825816	292837	41144	248036	23900	13465	0	1476
chr15	73080282	73082369	6660	23294	3164	4058	2261	268	10877
chr15	77585120	77585964	170654	263900	110920	61215	39747	14677	0
chr15	77969860	77971304	192632	5104	43975	43796	5696	15757	3383
chr15	82027981	82030321	413502	20330	306611	105395	12045	3186	3687
chr15	82633833	82634661	113775	235857	78041	54849	54169	57600	7758
chr15	83503776	83504604	0	84555	2429	25372	2192	4599	11212
chr15	84071728	84072558	246287	24365	43229	9464	9418	14763	0
chr15	85569717	85570461	42209	55931	42702	45113	38113	2459	6727
chr15	87891262	87893757	1107518	818037	906901	829156	124218	12236	0
chr15	88786579	88787305	213970	12432	13353	2857	2831	0	3503
chr15	95175994	95178357	1605066	401560	400498	46350	22450	0	0
chr15	96179361	96179876	2608433	684133	32449	32983	9381	4360	1523
chr15	98557502	98558258	1247297	497093	585374	53625	2195	3812	0
chr15	99530344	99531278	274277	107580	26767	4540	4520	3437	0
chr15	100514649	100515501	245476	7919	45502	22090	786	682	334277
chr15	101528025	101532019	0	88508	16362	16697	15217	2937	1347653
chr15	102153691	102154328	11578	66827	36548	27749	27088	3593	1973319
chr16	2651362	2651895	2147	183638	991	1361	1381	1653	0
chr16	2941525	2941972	4848	72770	7234	8321	5304	2228	0
chr16	3313896	3314624	2600	216485	0	0	0	0	22607
chr16	3451475	3456586	0	354064	0	271	0	0	0
chr16	8003450	8004464	714953	1258559	710742	613328	57597	7777	1402
chr16	11501934	11502645	58685	2463	28304	28436	370	0	0
chr16	11643682	11644498	0	84655	30856	17438	17438	15896	0
chr16	14682194	14683702	0	373613	15883	16414	16037	1458	0
chr16	15923681	15924855	38611	1435	24876	24741	4561	5911	0
chr16	16034899	16038744	8742	81988	3985	16232	4532	223	0
chr16	17160398	17160948	70054	402227	3972	3768	1036	802	0
chr16	17489395	17492655	258112	70520	17631	17901	5401	247	0
chr16	17606278	17629884	374995	0	0	72034	0	0	0
chr16	17850323	17851109	619040	196913	226034	316079	96236	3489	952
chr16	18860763	18861171	116	134513	47162	47719	45108	40563	0
chr16	19828039	19829580	103818	427741	66276	11502	8335	4641	19613
chr16	22542423	22543126	101859	114037	93638	93505	6291	89124	10658
chr16	22618446	22619268	177882	37895	169661	62662	62728	12982	105
chr16	22693210	22693820	252646	7025	244425	11132	11066	0	8479
chr16	24057919	24058621	0	182512	181856	25575	23635	589	14208
chr16	24835041	24835382	188	213645	92549	72494	34554	1040	0
chr16	26012924	26018666	734842	240466	742209	743240	25464	5178	11324
chr16	27618544	27618891	62236	194482	56025	57160	1400	1427	0
chr16	27975407	27976475	126285	46646	98132	96223	96203	7390	1209
chr16	28664286	28665122	61561	357651	29259	29262	12482	35278	75850
chr16	29594708	29595417	80764	426510	8365	11159	1208	57506	3120
chr16	30157416	30159691	29254	116448	22284	17925	16305	1671	47637
chr16	30841890	30846085	44201	706	10141	10011	10031	0	0
chr16	31989591	31990987	59418	498640	99453	100612	17547	3795	96305
chr16	33608892	33610446	1678719	2117941	1481146	876470	8550	2955	51440
chr16	33799749	33800399	1869576	2308798	1672003	686517	64825	35406	5784
chr16	34875439	34876303	2945266	3384488	2747693	107155	3102	4845	938
chr16	36875370	36875903	4945197	5384419	4747624	2107086	1762504	1641813	1732075
chr16	37479584	37480264	5549411	5988633	5351838	2711300	2366718	2246027	2336289
chr16	37810442	37811002	5880269	6319491	5682696	3042158	2697576	2576885	2667147
chr16	38518212	38519236	6588039	7027261	6390466	3749928	3405346	3284655	3374917
chr16	38763312	38764293	6833139	7272361	6635566	3995028	3650446	3529755	3620017
chr16	38996179	38996814	7066006	7505228	6868433	4227895	3883313	3762622	3852884
chr16	41223828	41228250	5382137	6747475	5417684	5417926	5360166	5164364	3824382
chr16	44830828	44831934	1778453	3143791	1814000	1814242	1756482	1560680	220698
chr16	46213180	46214259	396128	1761466	431675	431917	374157	178355	2212
chr16	46251830	46252999	357388	1722726	392935	393177	335417	139615	24652
chr16	49984372	49985264	80413	18242	73823	28440	6653	210	0
chr16	50280384	50290876	15046	168785	0	9476	0	0	0
chr16	54414545	54417053	498958	49000	545710	186741	71108	541	4973
chr16	55148830	55149647	1233243	58231	185213	142309	10849	722	3364
chr16	55995786	55996786	397829	2341	227932	85890	17282	16282	0
chr16	57234766	57235253	3296	294903	12347	14562	13282	3334	0
chr16	57467999	57469059	0	62405	10972	12237	12217	5672	4347
chr16	57857668	57859193	67870	2896	12780	13224	13224	0	11730
chr16	58018861	58019867	10482	47560	0	0	0	0	3415
chr16	59074152	59075168	316485	573510	305563	157728	8728	3241	19451
chr16	59496528	59498490	738861	995886	727939	580104	133959	4372	0
chr16	59710560	59712244	952893	1209918	941971	724652	51252	13598	0
chr16	59964998	59966944	1207331	1464356	1196409	469952	92616	674	5889
chr16	61671303	61672210	2913636	3170661	1000771	100644	92477	4919	0
chr16	62095566	62096807	3337899	3594924	576174	322564	24864	5489	0
chr16	63024456	63026243	3566623	3140682	351276	119692	108385	16723	1536
chr16	63767871	63768626	2824240	2398299	1094691	39071	72130	370	251
chr16	64253552	64255236	2337630	1911689	901990	524752	39840	407	3775
chr16	65495084	65496008	1096858	670917	337715	248321	171988	5664	0
chr16	66620320	66621668	19295	199	16128	16288	1648	1702	170
chr16	67182498	67182827	0	14311	1386	6524	1649	520	13625
chr16	67509732	67512201	1402	43873	1143	2895	2895	1131	0
chr16	67705028	67710570	0	239169	3407	3004	3024	0	0
chr16	69211262	69212167	9311	531945	8163	8369	8409	12503	7348
chr16	72150193	72151027	3118	685873	20944	22509	7769	1291	985
chr16	74188588	74192384	139936	114015	46349	138212	11432	0	6034
chr16	75672718	75679095	0	210988	1242	2481	2481	0	25149
chr16	76563547	76564263	662965	673328	353110	18103	12469	6977	8754
chr16	81829617	81830188	0	249050	326	2308	968	0	0
chr16	82192038	82196890	0	71771	5874	6906	0	887	0
chr16	82433331	82437481	231775	36489	228892	229387	14267	4996	1343
chr16	84516324	84517097	0	44099	20368	21219	21219	1181	0
chr17	4190638	4193405	0	209452	22616	3731	3591	3324	0
chr17	4766050	4766553	1344	77033	26595	29386	18853	8678	0
chr17	7064877	7065648	60097	531	27856	28593	12068	2823	0
chr17	8430880	8431648	0	138482	83249	91076	53068	22558	0
chr17	8561405	8563709	91372	6421	26176	26601	25811	6718	7059
chr17	9575879	9576438	103084	25655	27139	95875	3615	1142	4059
chr17	10323131	10324140	252471	49060	140983	61807	24967	4317	2
chr17	11555262	11555907	325414	807204	343872	344829	7511	4437	0
chr17	12089490	12089939	43005	478222	163965	87386	5218	102	39888
chr17	12177990	12179039	131505	389122	252465	155697	16682	2427	497
chr17	15099186	15099672	510629	216601	366994	157792	24178	8807	0
chr17	15745901	15748033	135476	102206	100110	4476	4471	4342	0
chr17	17652432	17653447	9587	127372	0	2189	0	588	0
chr17	18407937	18412949	150977	377368	92792	116147	11309	7377	41110
chr17	24967612	24968338	663623	1153008	652389	304669	321975	297415	0
chr17	30681785	30682404	0	73951	1801	4101	3705	3970	12375
chr17	30971610	30972063	152718	282424	85529	14433	14413	10115	26494
chr17	32589011	32590600	725876	2762	697093	19144	9687	6254	0
chr17	38007769	38010894	310	109360	5045	9542	7822	9000	3694
chr17	38203812	38204308	175	13853	5457	33608	6428	8361	1583
chr17	39533015	39533835	311943	22781	287946	35471	35491	1275	0
chr17	40066798	40067295	0	134247	6173	8001	8001	2702	0
chr17	41651063	41652227	43819	11071	26622	27119	1749	0	0
chr17	41931494	41933391	153461	920	44382	7650	7630	3596	206340
chr17	42010344	42011580	75272	5666	14882	3956	3936	3924	143582
chr17	43431470	43432911	38769	304898	1945	2125	766	606	0
chr17	44310197	44314582	17449	30845	7149	7273	7273	16591	2405
chr17	47339619	47341694	33971	13993	1411	31315	1735	1345	0
chr17	48921442	48922622	17919	30551	18989	21154	6814	400	0
chr17	49968501	49968894	598248	151378	518361	463058	2973	5020	296
chr17	54358442	54359203	504745	108120	310923	310810	8680	2799	4588
chr17	55201808	55203121	0	351731	5481	5335	5335	1689	0
chr17	57307656	57315617	16751	231795	8791	9772	9752	3842	47798
chr17	60432484	60433803	91358	343283	66909	67333	25237	11790	0
chr17	61488889	61490563	155506	503	32254	4545	4545	0	23675
chr17	62036815	62037878	28521	99678	12561	1218	1178	515	11051
chr17	62313350	62314149	42721	66873	24940	17666	17646	64	7658
chr17	64559387	64560014	514529	90991	85863	21203	3422	3412	8657
chr17	64599273	64599691	474852	51314	46186	61089	21685	6319	0
chr17	65582598	65583663	45947	609863	11128	7281	6813	1391	15295
chr17	66548043	66550060	11449	42445	36886	39419	12039	10533	0
chr17	69018795	69019857	1100486	1093437	852788	494811	75	1181	0
chr17	69516527	69517103	603240	596191	483978	363053	95986	9327	4156
