"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21"
"145" "1" "551" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "171575" "131353" "814351" "24351" "814124" "2109814" "1084818"
"146" "1" "1162" "0" "0" "0" "0" "0" "0" "0" "0" "2.1887" "0.00188356" "0" "0" "173299" "133077" "812016" "22016" "811789" "2107479" "1082483"
"147" "1" "1977" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7.67552" "0.00388241" "176517" "136295" "807983" "17983" "807756" "2103446" "1078450"
"148" "1" "667" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "183367" "143145" "802443" "12443" "802216" "2097906" "1072910"
"149" "1" "2175" "0" "0" "118.892" "0.0546632" "0" "0" "0" "0" "0" "0" "0" "0" "185398" "145176" "798904" "8904" "798677" "2094367" "1069371"
"150" "1" "1046" "0" "0" "0" "0" "0" "0" "0" "0" "2.56077" "0.00244816" "16.1666" "0.0154556" "198021" "157799" "787410" "1396" "787183" "2082873" "1057877"
"151" "1" "358" "0" "0" "0" "0" "0" "0" "0" "0" "2.83071" "0.00790702" "16.6943" "0.046632" "103234" "338804" "607093" "20759" "606866" "1902556" "877560"
"152" "1" "644" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "43081" "303485" "546940" "38602" "546713" "1842403" "817407"
"153" "1" "416" "0" "0" "0" "0" "0" "0" "28.7" "0.7" "1.5029" "0.00361275" "9.88224" "0.0237554" "3025" "263429" "506884" "33648" "506657" "1802347" "777351"
"154" "1" "1444" "3.67784" "0.00254698" "0" "0" "0" "0" "0" "0" "2.26165" "0.00156624" "7.19581" "0.00498325" "0" "244217" "487672" "14436" "487445" "1783135" "758139"
"155" "1" "899" "0" "0" "0" "0" "110.951" "0.123416" "168.3" "0.689754" "0" "0" "0" "0" "2092" "241565" "485020" "11784" "484793" "1780483" "755487"
"156" "1" "2230" "105.738" "0.0474161" "118.892" "0.053315" "0" "0" "1352.8" "1.31723" "185.894" "0.0833604" "185.172" "0.0830367" "10900" "219201" "462656" "8202" "462429" "1758119" "733123"
"157" "1" "804" "0" "0" "0" "0" "0" "0" "927.7" "4.6385" "44.5984" "0.0554706" "26.8643" "0.0334133" "7698" "215999" "459454" "12830" "459227" "1754917" "729921"
"158" "1" "683" "0" "0" "0" "0" "0" "0" "0" "0" "0.233461" "0.000341817" "0" "0" "42776" "153916" "397371" "75034" "397144" "1692834" "667838"
"159" "1" "544" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "48947" "147884" "391339" "81205" "391112" "1686802" "661806"
"160" "1" "1105" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "52001" "144269" "387724" "84259" "387497" "1683187" "658191"
"161" "1" "753" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "72187" "124435" "367890" "91917" "367663" "1663353" "638357"
"162" "1" "1248" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "72982" "123145" "366600" "90627" "366373" "1662063" "637067"
"163" "1" "1544" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "76628" "119203" "362658" "86685" "362431" "1658121" "633125"
"164" "1" "554" "0" "0" "0" "0" "0" "0" "433.9" "2.1804" "2.1887" "0.00395072" "0" "0" "107229" "61380" "304835" "28862" "304608" "1600298" "575302"
"165" "1" "1108" "0" "0" "0" "0" "0" "0" "1056.8" "0.965114" "7.73341" "0.00697961" "7.67552" "0.00692736" "94391" "48542" "291997" "16024" "291770" "1587460" "562464"
"166" "1" "490" "0" "0" "0" "0" "0" "0" "241.1" "0.765397" "3.21009" "0.0065512" "14.3916" "0.0293706" "74174" "28325" "271780" "3555" "271553" "1567243" "542247"
"167" "1" "699" "105.738" "0.15127" "0" "0" "0" "0" "158.8" "0.411399" "10.5058" "0.0150297" "6.71608" "0.00960813" "62923" "17074" "260529" "14597" "260302" "1555992" "530996"
"168" "1" "1589" "0" "0" "74.2578" "0.0467324" "83.9494" "0.0528316" "340.3" "0.768172" "3.356" "0.00211202" "28.4474" "0.0179027" "60388" "14539" "257994" "16242" "257767" "1553457" "528461"
"169" "1" "1432" "0" "0" "0" "0" "0" "0" "961.9" "1.07957" "5.10697" "0.00356632" "22.0671" "0.01541" "40812" "3311" "238418" "35975" "238191" "1533881" "508885"
"170" "1" "1131" "221.41" "0.195764" "56.4482" "0.04991" "215.713" "0.190727" "2039.1" "2.89234" "25.9142" "0.0229127" "59.0536" "0.0522136" "11639" "32785" "209245" "65449" "209018" "1504708" "479712"
"171" "1" "1572" "294.562" "0.187381" "352.801" "0.224428" "58.6462" "0.0373067" "5231.6" "3.32799" "71.8185" "0.0456861" "39.5289" "0.0251456" "5689" "38294" "203295" "70958" "203068" "1498758" "473762"
"172" "1" "804" "95.2814" "0.118509" "219.722" "0.273286" "300.465" "0.373712" "2667" "3.75634" "43.7448" "0.0544089" "35.2115" "0.0437954" "1587" "43164" "199193" "75828" "198966" "1494656" "469660"
"173" "1" "555" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "188447" "294214" "140374" "311738" "830682" "191802"
"174" "1" "463" "88.1978" "0.190492" "141.876" "0.306428" "61.2526" "0.132295" "782.3" "1.68963" "14.6351" "0.0316093" "22.6428" "0.0489045" "6842" "0" "31875" "3462" "40537" "40166" "74593"
"175" "1" "1354" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "19467" "40509" "42285" "42269" "46476" "213936" "104752"
"176" "1" "406" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8193" "18034" "17776" "17776" "17283" "184743" "75559"
"177" "1" "612" "740.937" "1.21068" "124.657" "0.203688" "76.074" "0.124304" "695" "1.13562" "3.7062" "0.00605588" "0" "0" "0" "282" "8825" "8825" "7612" "23582" "6970"
"178" "1" "1392" "40.4562" "0.0290634" "0" "0" "0" "0" "0" "0" "2.1887" "0.00157234" "6.71608" "0.00482477" "132839" "18470" "17854" "13014" "17242" "110220" "30702"
"179" "1" "466" "0" "0" "118.892" "0.255134" "0" "0" "186.6" "0.400429" "2.65562" "0.00569876" "0" "0" "246025" "4521" "4900" "4909" "23200" "6436" "704484"
"180" "1" "631" "0" "0" "0" "0" "0" "0" "306.4" "1.15188" "1.16731" "0.00184993" "0" "0" "12127" "31598" "31632" "31632" "32601" "341073" "1082884"
"181" "1" "561" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "33136" "48561" "48433" "41842" "42101" "260059" "1163968"
"182" "1" "623" "108.496" "0.174151" "0" "0" "0" "0" "262.1" "0.642402" "7.04032" "0.0113007" "38.6175" "0.0619863" "8799" "106851" "106723" "100132" "100391" "201707" "1222258"
"183" "1" "803" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4.41342" "0.00549617" "0" "333278" "18230" "18230" "17934" "23970" "1320448"
"184" "1" "456" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13894" "392492" "77444" "28976" "77148" "83184" "1261581"
"185" "1" "933" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7594" "398315" "83267" "34799" "82971" "89007" "1255281"
"186" "1" "781" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "390588" "98655" "50187" "98359" "104395" "1240045"
"187" "1" "514" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8244" "379848" "109662" "61194" "109366" "115402" "1229305"
"188" "1" "453" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16680" "371473" "118098" "69630" "117802" "123838" "1220930"
"189" "1" "957" "0" "0" "0" "0" "0" "0" "0" "0" "1.02139" "0.00106729" "0" "0" "15916" "369501" "119566" "71098" "119270" "125306" "1218958"
"190" "1" "608" "0" "0" "0" "0" "0" "0" "0" "0" "3.71349" "0.00610772" "6.71608" "0.0110462" "0" "247254" "128602" "54542" "241866" "247902" "1096711"
"191" "1" "470" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "244342" "125690" "51630" "244916" "250952" "1093799"
"192" "1" "371" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "237736" "119084" "45024" "251621" "257657" "1087193"
"193" "1" "734" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "219361" "100709" "26649" "269633" "275669" "1068818"
"194" "1" "623" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "244" "217795" "99143" "25083" "271310" "277346" "1067252"
"195" "1" "749" "0" "0" "0" "0" "22.9554" "0.0306481" "0" "0" "0" "0" "0" "0" "0" "25895" "91860" "91860" "195074" "469120" "875352"
"196" "1" "734" "0" "0" "0" "0" "0" "0" "368.1" "0.520651" "5.54471" "0.0075541" "20.1483" "0.0274499" "0" "23356" "94414" "94414" "192535" "471674" "872813"
"197" "1" "772" "105.738" "0.136966" "64.8764" "0.0840368" "0" "0" "0" "0" "7.55831" "0.00979056" "0" "0" "10881" "11043" "76531" "28684" "98022" "566149" "778300"
"198" "1" "380" "53.9548" "0.141986" "51.9649" "0.13675" "51.2585" "0.134891" "85" "0.223684" "4.50872" "0.0118651" "0" "0" "2993" "34301" "53665" "5818" "75156" "589407" "755434"
"199" "1" "424" "105.738" "0.249382" "0" "0" "0" "0" "0" "0" "8.49945" "0.0200459" "12.041" "0.0283985" "16587" "26144" "5590" "5630" "1854" "182456" "16504"
"200" "1" "649" "99.7007" "0.153622" "0" "0" "78.0255" "0.120224" "233.3" "0.359476" "7.29566" "0.0112414" "28.7832" "0.0443501" "0" "1728" "6899" "1769" "939" "212562" "3516"
"201" "1" "774" "211.476" "0.273225" "118.892" "0.153608" "0" "0" "0" "0" "4.36281" "0.0056367" "29.6947" "0.0383652" "18200" "5838" "130252" "20541" "244681" "329924" "429571"
"202" "1" "579" "0" "0" "212.482" "0.366981" "0" "0" "247.8" "0.427979" "7.18623" "0.0124114" "7.67552" "0.0132565" "26494" "2490" "2855" "2868" "7963" "146579" "83816"
"203" "1" "1531" "295.183" "0.192804" "163.406" "0.106731" "37.405" "0.0244317" "511.2" "0.38064" "19.8588" "0.0129711" "11.7052" "0.00764544" "9329" "5170" "62043" "8367" "62350" "338909" "27127"
"204" "1" "358" "105.421" "0.294472" "118.485" "0.330964" "96.8635" "0.270568" "0" "0" "3.73538" "0.010434" "0" "0" "0" "1476" "5665" "5665" "20886" "220806" "17371"
"205" "1" "954" "117.158" "0.122807" "226.141" "0.237045" "84.9251" "0.08902" "232.6" "0.254486" "10.4182" "0.0109206" "0" "0" "0" "6163" "88691" "5631" "86414" "249685" "166580"
"206" "1" "374" "0" "0" "102.146" "0.273117" "96.648" "0.258417" "446" "1.19251" "3.06418" "0.00819299" "0" "0" "5697" "2353" "33603" "22198" "32718" "66861" "384362"
"207" "1" "854" "1.3203" "0.00154602" "6.92762" "0.00811197" "0" "0" "593" "0.761232" "11.6512" "0.0136431" "6.71608" "0.00786426" "3749" "2714" "98788" "8810" "98031" "350376" "100367"
"208" "1" "514" "0" "0" "118.159" "0.229882" "0" "0" "14.7" "0.0285992" "10.3161" "0.0200702" "0" "0" "14130" "1274" "42509" "7009" "95961" "55773" "19694"
"209" "1" "928" "169.633" "0.182794" "0.58903" "0.000634731" "67.7758" "0.0730343" "332.5" "0.496269" "8.71832" "0.00939474" "29.7427" "0.0320503" "3145" "10077" "31365" "4360" "122698" "150891" "206145"
"210" "1" "925" "290" "0.313513" "24.7692" "0.0267776" "58.8811" "0.0636553" "198.7" "0.300151" "2.87449" "0.00310756" "12.8085" "0.0138471" "2903" "3332" "24484" "5176" "23894" "718971" "33210"
"211" "1" "706" "0" "0" "20.8062" "0.0294705" "22.9554" "0.0325147" "188.6" "0.267139" "11.4688" "0.0162447" "22.4989" "0.0318681" "3815" "629" "16817" "17348" "16249" "146409" "26521"
"212" "1" "908" "0" "0" "0" "0" "7.38864" "0.00813727" "35.5" "0.0390969" "10.4328" "0.0114899" "23.0266" "0.0253597" "7877" "3511" "5467" "5575" "166282" "157531" "207083"
"213" "1" "303" "168.261" "0.555317" "0" "0" "0" "0" "0" "0" "9.96588" "0.0328907" "14.7274" "0.0486053" "14075" "8892" "16855" "16855" "106466" "222090" "271642"
"214" "1" "431" "115.641" "0.268309" "40.6216" "0.0942496" "21.1309" "0.0490276" "0" "0" "13.1103" "0.0304183" "6.33231" "0.0146921" "0" "1274" "22798" "1843" "21008" "467570" "60764"
"215" "1" "490" "0" "0" "25.7312" "0.0525126" "0" "0" "267.9" "0.727989" "2.15952" "0.00440717" "0" "0" "0" "6738" "162054" "12428" "227647" "44482" "1252304"
"216" "1" "516" "0" "0" "165.512" "0.32076" "39.2521" "0.0760701" "162.1" "0.314147" "4.49413" "0.00870955" "6.71608" "0.0130157" "0" "3867" "30944" "25884" "31027" "4777" "62107"
"217" "1" "911" "285.033" "0.312879" "0" "0" "110.951" "0.12179" "599.5" "0.658068" "3.21009" "0.0035237" "6.71608" "0.00737221" "0" "5222" "23986" "23966" "22700" "282342" "160795"
"218" "1" "501" "113.094" "0.225736" "205.089" "0.40936" "0" "0" "463" "0.924152" "0.138618" "0.000276682" "6.71608" "0.0134053" "0" "4469" "44372" "34252" "44282" "206731" "30570"
"219" "1" "720" "811.787" "1.12748" "0" "0" "0" "0" "17.7" "0.0245833" "14.9853" "0.0208129" "32.9088" "0.0457067" "8424" "1721" "105841" "6428" "22072" "755253" "98510"
"220" "1" "593" "92.041" "0.155212" "257.454" "0.434155" "0" "0" "329" "0.554806" "7.71881" "0.0130165" "6.71608" "0.0113256" "4956" "8914" "56793" "4239" "814038" "2350578" "1145036"
"221" "1" "970" "0" "0" "0" "0" "0" "0" "169.1" "0.17433" "3.76456" "0.00388099" "7.67552" "0.00791291" "2196" "15946" "161223" "9221" "1576744" "3113284" "1907742"
"222" "1" "350" "105.738" "0.302108" "0" "0" "0" "0" "69.1" "0.197429" "1.37158" "0.00391881" "0" "0" "0" "3255" "561485" "12417" "2300570" "3060674" "2631568"
"223" "1" "412" "0" "0" "147.625" "0.358312" "78.8135" "0.191295" "320.6" "0.789655" "15.9556" "0.0387273" "35.8351" "0.0869784" "7567" "1696" "686734" "0" "2425819" "2935363" "2756817"
"224" "1" "571" "0" "0" "17.8339" "0.0312327" "0" "0" "0" "0" "1.48102" "0.00259373" "0" "0" "626" "19370" "618046" "29738" "2547403" "2813620" "2878401"
"225" "1" "541" "97.7937" "0.180765" "0" "0" "91.0607" "0.168319" "201.2" "0.371904" "1.91146" "0.0035332" "0" "0" "29367" "3204" "3723" "3626" "2062649" "2149548" "2511912"
"226" "1" "713" "133.322" "0.186987" "118.892" "0.16675" "0" "0" "37.9" "0.0531557" "5.63225" "0.00789937" "6.71608" "0.00941947" "12192" "56" "250665" "30077" "1815535" "1902434" "2264798"
"227" "1" "687" "148.444" "0.216076" "237.785" "0.346122" "0" "0" "383.3" "0.557933" "6.45666" "0.00939834" "32.4291" "0.0472039" "57424" "2717" "504086" "191262" "1562140" "1649039" "2011403"
"228" "1" "552" "0" "0" "218.96" "0.396667" "0" "0" "34.5" "0.0625" "1.02139" "0.00185035" "7.67552" "0.0139049" "37924" "19593" "610735" "84748" "1455626" "1542525" "1904889"
"229" "1" "878" "157.787" "0.179712" "423.523" "0.482372" "181.248" "0.206433" "420.2" "0.478588" "9.27278" "0.0105613" "12.5687" "0.0143151" "1436" "9306" "866894" "14440" "934652" "1021551" "1383915"
"230" "1" "831" "0" "0" "0" "0" "34.1712" "0.0411206" "108" "0.129964" "5.77816" "0.00695326" "14.7754" "0.0177802" "1701" "328" "652544" "228837" "720302" "807201" "1169565"
"231" "1" "1071" "67.3891" "0.0629217" "0" "0" "0" "0" "0" "0" "7.2519" "0.00677114" "11.0336" "0.0103021" "5148" "8433" "474221" "114757" "541979" "628878" "991242"
"232" "1" "693" "105.738" "0.15258" "0" "0" "0" "0" "0" "0" "1.86769" "0.00269508" "12.0889" "0.0174444" "10937" "1528" "70013" "9431" "71568" "248959" "112594"
"233" "1" "727" "70.7984" "0.0973843" "0" "0" "0" "0" "0" "0" "6.71931" "0.00924251" "25.4252" "0.0349727" "2378" "6665" "5144" "5111" "23113" "931444" "300774"
"234" "1" "914" "146.194" "0.15995" "118.892" "0.130079" "0" "0" "132.6" "0.163502" "6.94547" "0.00759898" "28.3994" "0.0310716" "11952" "767" "190058" "17919" "51287" "1466392" "835722"
"235" "1" "463" "64.3622" "0.139011" "0" "0" "0" "0" "171.4" "0.370194" "3.6916" "0.00797323" "6.71608" "0.0145056" "0" "7077" "3850" "44535" "183058" "1702068" "1071398"
"236" "1" "495" "0" "0" "118.892" "0.240187" "110.951" "0.224144" "107.8" "0.217778" "5.74898" "0.0116141" "0" "0" "5986" "0" "46234" "20974" "373037" "1892047" "1261377"
"237" "1" "579" "213.287" "0.368371" "116.413" "0.201058" "24.4749" "0.0422709" "45.1" "0.0778929" "6.03351" "0.0104206" "7.29174" "0.0125937" "0" "4415" "314249" "2989" "641052" "2160062" "1529392"
"238" "1" "1254" "228.946" "0.182572" "432.98" "0.345279" "0" "0" "0" "0" "12.5923" "0.0100417" "13.72" "0.010941" "0" "4387" "636433" "40974" "1208434" "2074152" "1249385"
"239" "1" "854" "0" "0" "118.892" "0.139218" "97.943" "0.114687" "110.5" "0.129391" "6.44937" "0.00755195" "13.4322" "0.0157285" "7793" "967" "197547" "64154" "604278" "1469996" "645229"
"240" "1" "462" "57.0065" "0.123391" "0" "0" "0" "0" "0" "0" "6.49314" "0.0140544" "5.6607" "0.0122526" "19212" "15745" "42241" "15867" "448972" "1314690" "489923"
"241" "1" "961" "113.22" "0.117814" "736.673" "0.766569" "98.8155" "0.102826" "194.4" "0.202289" "14.5403" "0.0151303" "13.9119" "0.0144765" "2353" "2505" "33561" "33278" "33386" "899104" "74337"
"242" "1" "797" "188.489" "0.236498" "0" "0" "169.87" "0.213137" "231.7" "0.290715" "4.41388" "0.00553811" "15.3511" "0.019261" "9555" "2863" "16856" "17659" "17125" "742339" "9034"
"243" "1" "679" "261.127" "0.384576" "180.32" "0.265567" "50.5019" "0.0743768" "673" "0.991163" "12.1181" "0.017847" "7.24377" "0.0106683" "0" "1484" "90722" "26439" "106278" "598146" "134297"
"244" "1" "598" "118.783" "0.198634" "129.315" "0.216245" "0" "0" "94" "0.157191" "6.24509" "0.0104433" "22.0671" "0.0369016" "10418" "6550" "19065" "19044" "271349" "405407" "8319"
"245" "1" "505" "2.2005" "0.00435743" "0" "0" "28.4458" "0.0563282" "74.4" "0.17799" "6.5734" "0.0130166" "7.67552" "0.015199" "6574" "404" "67547" "53627" "65652" "199710" "196760"
"246" "1" "1328" "5353.13" "4.03097" "719.091" "0.541484" "300.193" "0.226049" "2125.8" "1.60075" "27.0523" "0.0203707" "37.4182" "0.0281763" "0" "147" "19953" "6693" "12620" "11229" "0"
"247" "1" "574" "89.093" "0.155214" "0" "0" "0" "0" "277.8" "0.691045" "0" "0" "10.0261" "0.0174672" "13918" "1644" "5296" "5276" "12211" "10932" "24744"
"248" "1" "923" "371.237" "0.402207" "60.4103" "0.06545" "95.1748" "0.103115" "76" "0.0823402" "23.9517" "0.0259498" "7.67552" "0.00831584" "13197" "1085" "11389" "7222" "10756" "20016" "13832"
"249" "1" "493" "32.1811" "0.0652761" "201.137" "0.407987" "0" "0" "177.9" "0.360852" "1.88228" "0.00381801" "4.22154" "0.00856295" "1558" "9072" "22318" "10453" "160758" "133159" "71835"
"250" "1" "408" "472.725" "1.15864" "96.6547" "0.236899" "0" "0" "270" "0.868167" "0.554471" "0.001359" "0" "0" "0" "2005" "10303" "4613" "9573" "112138" "1021"
"251" "1" "405" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "36715" "16313" "16293" "18033" "41847" "118168"
"252" "1" "335" "33.2268" "0.0991844" "31.8332" "0.0950245" "0" "0" "275.4" "0.82209" "2.6848" "0.00801433" "0" "0" "0" "6827" "28139" "28119" "72375" "14894" "76578"
"253" "1" "637" "105.738" "0.165994" "237.785" "0.373289" "110.951" "0.174178" "190.3" "0.298744" "6.69013" "0.0105026" "8.63496" "0.0135557" "1635" "4800" "107314" "3875" "95897" "102196" "113555"
"254" "1" "638" "0" "0" "179.227" "0.28092" "0" "0" "253.9" "0.397962" "4.50872" "0.00706696" "15.351" "0.0240612" "1785" "3164" "231329" "12688" "373844" "32747" "548538"
"255" "1" "383" "0" "0" "0" "0" "120.611" "0.314911" "424" "1.10705" "1.8458" "0.00481933" "11.993" "0.0313133" "328" "8875" "8753" "8200" "8243" "429682" "18967"
"256" "1" "622" "8.58156" "0.0137967" "0" "0" "0" "0" "6.9" "0.0149675" "0" "0" "5.56475" "0.00894655" "712" "7933" "164413" "59164" "246193" "87091" "596256"
"257" "1" "1088" "84.0274" "0.0772311" "64.1994" "0.0590068" "71.2339" "0.0654724" "392.9" "0.361121" "4.91728" "0.00451956" "7.67552" "0.00705471" "0" "3489" "91098" "10591" "472556" "11030" "426221"
"258" "1" "1323" "105.738" "0.0799228" "277.853" "0.210017" "0" "0" "330.9" "0.272795" "18.7353" "0.0141612" "21.9712" "0.0166071" "10665" "3654" "138016" "23336" "190480" "684259" "409009"
"259" "1" "686" "0" "0" "183.542" "0.267554" "0" "0" "256.9" "0.37449" "11.6293" "0.0169523" "6.71608" "0.0097902" "0" "876" "26209" "35979" "177729" "63656" "840330"
"260" "1" "418" "57.2021" "0.136847" "82.4664" "0.197288" "0" "0" "0" "0" "2.1887" "0.00523613" "0" "0" "34516" "191" "31211" "8543" "310328" "75195" "560741"
"261" "1" "739" "113.686" "0.153837" "262.535" "0.355257" "24.5217" "0.0331823" "348.7" "0.471854" "5.5447" "0.00750298" "14.3916" "0.0194744" "3959" "3859" "159522" "54022" "243896" "583010" "250550"
"262" "1" "625" "452.375" "0.7238" "237.785" "0.380456" "104.064" "0.166503" "314" "0.5024" "4.90269" "0.00784431" "22.4509" "0.0359214" "32620" "6571" "7490" "7490" "7254" "149129" "22"
"263" "1" "1282" "79.993" "0.0623971" "671.797" "0.524023" "110.951" "0.0865453" "0" "0" "10.3744" "0.00809238" "7.67552" "0.00598715" "622" "5647" "93351" "8019" "71216" "43002" "166109"
"264" "1" "582" "0" "0" "0" "0" "0" "0" "183.7" "0.3674" "1.07976" "0.00185526" "6.42825" "0.0110451" "3818" "2818" "168292" "2896" "250855" "101481" "222887"
"265" "1" "1398" "232.846" "0.166557" "470.541" "0.336582" "256.694" "0.183615" "342.8" "0.245207" "33.9978" "0.0243189" "65.0021" "0.0464965" "21530" "571" "84366" "10701" "88976" "235263" "59937"
"266" "1" "711" "0" "0" "32.5748" "0.0458155" "101.298" "0.142472" "157.9" "0.222082" "18.137" "0.0255092" "28.7832" "0.0404827" "0" "1511" "1550" "1550" "31567" "310287" "12708"
"267" "1" "731" "89.8161" "0.122868" "380.738" "0.520845" "0" "0" "7.3" "0.00998632" "4.31173" "0.00589841" "28.0157" "0.0383251" "12881" "4778" "115163" "4343" "108312" "108937" "144945"
"268" "1" "699" "0" "0" "52.5108" "0.0751228" "0" "0" "0" "0" "1.90417" "0.00272413" "3.69384" "0.00528447" "328" "3276" "72009" "10964" "16606" "16029" "118079"
"269" "1" "394" "55.4051" "0.140622" "302.129" "0.766826" "0" "0" "71.3" "0.180964" "5.0486" "0.0128137" "7.67552" "0.019481" "27639" "9209" "28213" "28273" "27627" "4035" "50718"
"270" "1" "667" "175.616" "0.263292" "387.181" "0.580481" "0" "0" "335" "0.502249" "19.2824" "0.0289092" "23.1225" "0.0346664" "20148" "326" "102759" "45018" "16177" "21957" "35027"
"271" "1" "850" "0" "0" "142.52" "0.16767" "0" "0" "604.2" "0.868103" "3.5238" "0.00414565" "12.8085" "0.0150689" "2522" "1028" "72974" "10724" "11816" "12657" "50497"
"272" "1" "787" "29.1568" "0.037048" "448.416" "0.569779" "141.142" "0.179342" "131.9" "0.167598" "9.02474" "0.0114673" "7.67552" "0.00975288" "6403" "3936" "367101" "9068" "366311" "15709" "693259"
